scene,num_pad_units,pad_strength,applied_force,result,flex_strength,gripper
05-Pole-P,-1,-1,HorizontalForce,214.46,405,Finger-Flex-Script
05-Pole-P,-1,-1,HorizontalForce,208.46,405,Finger-Flex-Script
05-Pole-P,-1,-1,HorizontalForce,226.56,405,Finger-Flex-Script
05-Pole-P,-1,-1,HorizontalForce,196.52,405,Finger-Flex-Script
05-Pole-P,-1,-1,HorizontalForce,214.46,405,Finger-Flex-Script
05-Pole-P,-1,-1,HorizontalForce,232.66,405,Finger-Flex-Script
05-Pole-PY,0,15,HorizontalForce,3450.02,-1,Louse-Pad-Script
05-Pole-PY,0,15,HorizontalForce,4092.7,-1,Louse-Pad-Script
05-Pole-PY,0,15,HorizontalForce,4934.0,-1,Louse-Pad-Script
05-Pole-PY,0,15,HorizontalForce,3968.17,-1,Louse-Pad-Script
05-Pole-PY,0,15,HorizontalForce,3500.38,-1,Louse-Pad-Script
05-Pole-PY,0,15,HorizontalForce,5202.51,-1,Louse-Pad-Script
05-Pole-PY,0,15,HorizontalForce,3450.02,-1,Louse-Pad-Script
05-Pole-PY,0,15,HorizontalForce,3875.51,-1,Louse-Pad-Script
05-Pole-PY,0,15,HorizontalForce,3578.83,-1,Louse-Pad-Script
05-Pole-PY,0,15,HorizontalForce,3104.01,-1,Louse-Pad-Script
05-Pole-PY,0,15,HorizontalForce,2276.63,-1,Louse-Pad-Script
05-Pole-PY,0,15,HorizontalForce,4242.18,-1,Louse-Pad-Script
05-Pole-PY,0,15,HorizontalForce,4543.45,-1,Louse-Pad-Script
05-Pole-PY,0,15,HorizontalForce,3670.54,-1,Louse-Pad-Script
05-Pole-PY,0,15,HorizontalForce,3772.05,-1,Louse-Pad-Script
05-Pole-PY,0,15,HorizontalForce,3670.54,-1,Louse-Pad-Script
05-Pole-PY,0,15,HorizontalForce,3430.79,-1,Louse-Pad-Script
05-Pole-PY,0,15,HorizontalForce,3450.02,-1,Louse-Pad-Script
05-Pole-PY,0,15,HorizontalForce,3423.11,-1,Louse-Pad-Script
05-Pole-PY,0,15,HorizontalForce,4418.41,-1,Louse-Pad-Script
05-Pole-PY,0,15,HorizontalForce,4197.82,-1,Louse-Pad-Script
05-Pole-PY,0,15,HorizontalForce,3388.73,-1,Louse-Pad-Script
05-Pole-PY,0,15,HorizontalForce,4810.95,-1,Louse-Pad-Script
05-Pole-PY,0,15,HorizontalForce,3610.55,-1,Louse-Pad-Script
05-Pole-PY,0,15,HorizontalForce,3968.17,-1,Louse-Pad-Script
05-Pole-PY,0,15,HorizontalForce,2276.63,-1,Louse-Pad-Script
05-Pole-PY,0,15,HorizontalForce,1837.0,-1,Louse-Pad-Script
05-Pole-PY,0,15,HorizontalForce,3875.51,-1,Louse-Pad-Script
05-Pole-PY,0,15,HorizontalForce,4810.95,-1,Louse-Pad-Script
05-Pole-PY,0,15,HorizontalForce,4197.82,-1,Louse-Pad-Script
05-Pole-PY,0,15,HorizontalForce,3578.83,-1,Louse-Pad-Script
05-Pole-PY,0,15,HorizontalForce,3731.22,-1,Louse-Pad-Script
05-Pole-PY,4,810,VerticalForce,595.78,-1,Louse-Pad-Script
05-Pole-PY,4,810,VerticalForce,572.68,-1,Louse-Pad-Script
05-Pole-PY,4,810,VerticalForce,707.71,-1,Louse-Pad-Script
05-Pole-PY,4,810,VerticalForce,707.71,-1,Louse-Pad-Script
05-Pole-PY,4,810,VerticalForce,634.97,-1,Louse-Pad-Script
05-Pole-PY,4,810,VerticalForce,572.68,-1,Louse-Pad-Script
05-Pole-PY,4,810,VerticalForce,527.39,-1,Louse-Pad-Script
05-Pole-PY,4,810,VerticalForce,572.68,-1,Louse-Pad-Script
05-Pole-PY,4,810,VerticalForce,515.52,-1,Louse-Pad-Script
05-Pole-PY,4,810,VerticalForce,558.97,-1,Louse-Pad-Script
05-Pole-PY,4,810,VerticalForce,566.57,-1,Louse-Pad-Script
05-Pole-PY,4,810,VerticalForce,569.62,-1,Louse-Pad-Script
05-Pole-PY,4,810,VerticalForce,542.35,-1,Louse-Pad-Script
05-Pole-PY,4,810,VerticalForce,633.38,-1,Louse-Pad-Script
05-Pole-PY,4,810,VerticalForce,724.27,-1,Louse-Pad-Script
05-Pole-PY,4,810,VerticalForce,557.45,-1,Louse-Pad-Script
05-Pole-PY,4,810,VerticalForce,740.98,-1,Louse-Pad-Script
05-Pole-PY,4,810,VerticalForce,540.85,-1,Louse-Pad-Script
05-Pole-PY,4,810,VerticalForce,572.68,-1,Louse-Pad-Script
05-Pole-PY,4,810,VerticalForce,505.2,-1,Louse-Pad-Script
05-Pole-PY,4,810,VerticalForce,505.2,-1,Louse-Pad-Script
05-Pole-PY,4,810,VerticalForce,583.42,-1,Louse-Pad-Script
05-Pole-P,6,810,VerticalForce,1521.81,-1,Louse-Pad-Script
05-Pole-P,6,810,VerticalForce,1545.27,-1,Louse-Pad-Script
05-Pole-P,6,810,VerticalForce,1665.47,-1,Louse-Pad-Script
05-Pole-P,6,810,VerticalForce,1475.47,-1,Louse-Pad-Script
05-Pole-P,6,810,VerticalForce,1628.89,-1,Louse-Pad-Script
05-Pole-P,6,810,VerticalForce,1533.52,-1,Louse-Pad-Script
05-Pole-P,6,810,VerticalForce,1545.27,-1,Louse-Pad-Script
05-Pole-P,6,810,VerticalForce,1592.76,-1,Louse-Pad-Script
05-Pole-P,8,135,VerticalForce,686.4,-1,Louse-Pad-Script
05-Pole-P,8,135,VerticalForce,537.85,-1,Louse-Pad-Script
05-Pole-P,8,135,VerticalForce,308.02,-1,Louse-Pad-Script
05-Pole-P,8,135,VerticalForce,530.37,-1,Louse-Pad-Script
05-Pole-P,8,405,HorizontalForce,5280.43,-1,Louse-Pad-Script
05-Pole-P,8,405,HorizontalForce,5519.4,-1,Louse-Pad-Script
05-Pole-P,8,405,HorizontalForce,5710.79,-1,Louse-Pad-Script
05-Pole-P,8,405,HorizontalForce,4874.65,-1,Louse-Pad-Script
05-Pole-P,8,405,HorizontalForce,5738.53,-1,Louse-Pad-Script
05-Pole-PY,6,15,HorizontalForce,4354.56,-1,Louse-Pad-Script
05-Pole-PY,6,15,HorizontalForce,4145.02,-1,Louse-Pad-Script
05-Pole-PY,6,15,HorizontalForce,4953.9,-1,Louse-Pad-Script
05-Pole-PY,6,15,HorizontalForce,4215.53,-1,Louse-Pad-Script
05-Pole-PY,6,15,HorizontalForce,4251.1,-1,Louse-Pad-Script
05-Pole-PY,6,15,HorizontalForce,4180.17,-1,Louse-Pad-Script
05-Pole-PY,6,15,HorizontalForce,4180.17,-1,Louse-Pad-Script
05-Pole-PY,6,15,HorizontalForce,4202.24,-1,Louse-Pad-Script
05-Pole-PY,6,15,HorizontalForce,4300.36,-1,Louse-Pad-Script
05-Pole-PY,6,15,HorizontalForce,3702.81,-1,Louse-Pad-Script
05-Pole-PY,6,15,HorizontalForce,4101.38,-1,Louse-Pad-Script
05-Pole-PY,6,15,HorizontalForce,3997.98,-1,Louse-Pad-Script
05-Pole-PY,6,15,HorizontalForce,3985.19,-1,Louse-Pad-Script
05-Pole-PY,6,15,HorizontalForce,4058.07,-1,Louse-Pad-Script
05-Pole-PY,6,15,HorizontalForce,4618.75,-1,Louse-Pad-Script
05-Pole-PY,6,15,HorizontalForce,4642.46,-1,Louse-Pad-Script
05-Pole-PY,6,15,HorizontalForce,4045.14,-1,Louse-Pad-Script
05-Pole-PY,6,15,HorizontalForce,4282.4,-1,Louse-Pad-Script
05-Pole-PY,6,15,HorizontalForce,4036.54,-1,Louse-Pad-Script
05-Pole-PY,6,15,HorizontalForce,4088.36,-1,Louse-Pad-Script
05-Pole-PY,6,15,HorizontalForce,4264.49,-1,Louse-Pad-Script
05-Pole-PY,6,15,HorizontalForce,5044.19,-1,Louse-Pad-Script
05-Pole-PY,6,15,HorizontalForce,4202.24,-1,Louse-Pad-Script
05-Pole-PY,6,15,HorizontalForce,5029.06,-1,Louse-Pad-Script
05-Pole-PY,6,15,HorizontalForce,4699.74,-1,Louse-Pad-Script
05-Pole-PY,6,15,HorizontalForce,3997.98,-1,Louse-Pad-Script
05-Pole-PY,6,15,HorizontalForce,3942.75,-1,Louse-Pad-Script
05-Pole-PY,6,15,HorizontalForce,4215.53,-1,Louse-Pad-Script
05-Pole-PY,6,15,HorizontalForce,4264.49,-1,Louse-Pad-Script
05-Pole-PY,6,15,HorizontalForce,4478.3,-1,Louse-Pad-Script
05-Pole-PY,6,15,HorizontalForce,3913.23,-1,Louse-Pad-Script
05-Pole-PY,6,15,HorizontalForce,4801.21,-1,Louse-Pad-Script
05-Pole-PY,6,15,HorizontalForce,7930.22,-1,Louse-Pad-Script
05-Pole-PY,8,5,VerticalForce,6225.96,-1,Louse-Pad-Script
05-Pole-PY,8,5,VerticalForce,6663.01,-1,Louse-Pad-Script
05-Pole-PY,8,5,VerticalForce,6588.58,-1,Louse-Pad-Script
05-Pole-PY,8,5,VerticalForce,6015.83,-1,Louse-Pad-Script
05-Pole-PY,8,5,VerticalForce,7077.55,-1,Louse-Pad-Script
05-Pole-PY,8,5,VerticalForce,6137.74,-1,Louse-Pad-Script
05-Pole-PY,8,5,VerticalForce,5811.14,-1,Louse-Pad-Script
05-Pole-PY,8,5,VerticalForce,6038.91,-1,Louse-Pad-Script
05-Pole-PY,8,5,VerticalForce,6327.11,-1,Louse-Pad-Script
05-Pole-PY,8,5,VerticalForce,6588.58,-1,Louse-Pad-Script
05-Pole-PY,8,5,VerticalForce,5975.61,-1,Louse-Pad-Script
05-Pole-PY,8,5,VerticalForce,5666.61,-1,Louse-Pad-Script
05-Pole-PY,8,5,VerticalForce,6520.92,-1,Louse-Pad-Script
05-Pole-PY,8,5,VerticalForce,6220.05,-1,Louse-Pad-Script
05-Pole-PY,8,5,VerticalForce,6600.94,-1,Louse-Pad-Script
05-Pole-PY,8,5,VerticalForce,6137.74,-1,Louse-Pad-Script
05-Pole-PY,8,5,VerticalForce,6775.87,-1,Louse-Pad-Script
05-Pole-PY,8,5,VerticalForce,5777.54,-1,Louse-Pad-Script
05-Pole-PY,0,135,HorizontalForce,3610.55,-1,Louse-Pad-Script
05-Pole-PY,0,135,HorizontalForce,2788.6,-1,Louse-Pad-Script
05-Pole-PY,0,135,HorizontalForce,1849.99,-1,Louse-Pad-Script
05-Pole-PY,0,135,HorizontalForce,4197.82,-1,Louse-Pad-Script
05-Pole-PY,0,135,HorizontalForce,5140.8,-1,Louse-Pad-Script
05-Pole-PY,0,135,HorizontalForce,4197.82,-1,Louse-Pad-Script
05-Pole-PY,0,135,HorizontalForce,4092.7,-1,Louse-Pad-Script
05-Pole-PY,0,135,HorizontalForce,4092.7,-1,Louse-Pad-Script
05-Pole-PY,0,135,HorizontalForce,4909.21,-1,Louse-Pad-Script
05-Pole-PY,0,135,HorizontalForce,4562.19,-1,Louse-Pad-Script
05-Pole-PY,0,135,HorizontalForce,5202.51,-1,Louse-Pad-Script
05-Pole-PY,0,135,HorizontalForce,3450.02,-1,Louse-Pad-Script
05-Pole-PY,0,135,HorizontalForce,3320.66,-1,Louse-Pad-Script
05-Pole-PY,0,135,HorizontalForce,3450.02,-1,Louse-Pad-Script
05-Pole-PY,0,135,HorizontalForce,3731.22,-1,Louse-Pad-Script
05-Pole-PY,0,135,HorizontalForce,1837.0,-1,Louse-Pad-Script
05-Pole-PY,0,135,HorizontalForce,3423.11,-1,Louse-Pad-Script
05-Pole-PY,0,135,HorizontalForce,1849.99,-1,Louse-Pad-Script
05-Pole-PY,0,135,HorizontalForce,3968.17,-1,Louse-Pad-Script
05-Pole-PY,0,135,HorizontalForce,3930.08,-1,Louse-Pad-Script
05-Pole-PY,0,135,HorizontalForce,3772.05,-1,Louse-Pad-Script
05-Pole-PY,0,135,HorizontalForce,2900.42,-1,Louse-Pad-Script
05-Pole-PY,0,135,HorizontalForce,4197.82,-1,Louse-Pad-Script
05-Pole-PY,0,135,HorizontalForce,3104.01,-1,Louse-Pad-Script
05-Pole-PY,0,135,HorizontalForce,3104.01,-1,Louse-Pad-Script
05-Pole-PY,0,135,HorizontalForce,3578.83,-1,Louse-Pad-Script
05-Pole-PY,0,135,HorizontalForce,4728.57,-1,Louse-Pad-Script
05-Pole-PY,0,135,HorizontalForce,4197.82,-1,Louse-Pad-Script
05-Pole-PY,0,135,HorizontalForce,4345.49,-1,Louse-Pad-Script
05-Pole-PY,0,135,HorizontalForce,4197.82,-1,Louse-Pad-Script
05-Pole-PY,4,90,VerticalForce,752.76,-1,Louse-Pad-Script
05-Pole-PY,4,90,VerticalForce,1087.3,-1,Louse-Pad-Script
05-Pole-PY,4,90,VerticalForce,903.45,-1,Louse-Pad-Script
05-Pole-PY,4,90,VerticalForce,828.46,-1,Louse-Pad-Script
05-Pole-PY,4,90,VerticalForce,696.21,-1,Louse-Pad-Script
05-Pole-PY,4,90,VerticalForce,692.93,-1,Louse-Pad-Script
05-Pole-PY,4,90,VerticalForce,769.71,-1,Louse-Pad-Script
05-Pole-PY,4,90,VerticalForce,869.19,-1,Louse-Pad-Script
05-Pole-PY,4,90,VerticalForce,968.05,-1,Louse-Pad-Script
05-Pole-PY,4,90,VerticalForce,776.53,-1,Louse-Pad-Script
05-Pole-P,-1,-1,VerticalForce,245.0,45,Finger-Flex-Script
05-Pole-P,-1,-1,VerticalForce,245.0,45,Finger-Flex-Script
05-Pole-P,-1,-1,VerticalForce,257.31,45,Finger-Flex-Script
05-Pole-P,-1,-1,VerticalForce,263.55,45,Finger-Flex-Script
05-Pole-P,-1,-1,VerticalForce,276.11,45,Finger-Flex-Script
05-Pole-P,-1,-1,VerticalForce,263.55,45,Finger-Flex-Script
05-Pole-P,-1,-1,VerticalForce,257.31,45,Finger-Flex-Script
05-Pole-P,-1,-1,VerticalForce,257.31,45,Finger-Flex-Script
05-Pole-P,-1,-1,VerticalForce,220.5,45,Finger-Flex-Script
05-Pole-P,-1,-1,VerticalForce,220.5,45,Finger-Flex-Script
05-Pole-P,-1,-1,VerticalForce,263.55,45,Finger-Flex-Script
05-Pole-P,-1,-1,VerticalForce,257.31,45,Finger-Flex-Script
05-Pole-P,-1,-1,VerticalForce,257.31,45,Finger-Flex-Script
05-Pole-P,-1,-1,VerticalForce,226.56,45,Finger-Flex-Script
05-Pole-P,-1,-1,VerticalForce,263.55,45,Finger-Flex-Script
05-Pole-P,-1,-1,VerticalForce,263.55,45,Finger-Flex-Script
05-Pole-P,-1,-1,VerticalForce,263.55,45,Finger-Flex-Script
05-Pole-PY,2,405,VerticalForce,247.4,-1,Louse-Pad-Script
05-Pole-PY,2,405,VerticalForce,257.31,-1,Louse-Pad-Script
05-Pole-PY,2,405,VerticalForce,256.07,-1,Louse-Pad-Script
05-Pole-PY,2,405,VerticalForce,256.07,-1,Louse-Pad-Script
05-Pole-PY,2,405,VerticalForce,256.07,-1,Louse-Pad-Script
05-Pole-PY,2,405,VerticalForce,253.59,-1,Louse-Pad-Script
05-Pole-PY,2,405,VerticalForce,247.4,-1,Louse-Pad-Script
05-Pole-PY,2,405,VerticalForce,251.11,-1,Louse-Pad-Script
05-Pole-PY,2,405,VerticalForce,253.59,-1,Louse-Pad-Script
05-Pole-PY,2,405,VerticalForce,251.11,-1,Louse-Pad-Script
05-Pole-PY,2,405,VerticalForce,256.07,-1,Louse-Pad-Script
05-Pole-PY,2,405,VerticalForce,264.8,-1,Louse-Pad-Script
05-Pole-PY,2,405,VerticalForce,256.07,-1,Louse-Pad-Script
05-Pole-PY,2,405,VerticalForce,256.07,-1,Louse-Pad-Script
05-Pole-PY,2,405,VerticalForce,256.07,-1,Louse-Pad-Script
05-Pole-PY,2,405,VerticalForce,244.93,-1,Louse-Pad-Script
05-Pole-PY,2,405,VerticalForce,251.11,-1,Louse-Pad-Script
05-Pole-PY,2,405,VerticalForce,243.7,-1,Louse-Pad-Script
05-Pole-PY,4,90,HorizontalForce,824.95,-1,Louse-Pad-Script
05-Pole-PY,4,90,HorizontalForce,447.45,-1,Louse-Pad-Script
05-Pole-PY,4,90,HorizontalForce,719.29,-1,Louse-Pad-Script
05-Pole-PY,4,90,HorizontalForce,1155.41,-1,Louse-Pad-Script
05-Pole-PY,4,90,HorizontalForce,574.21,-1,Louse-Pad-Script
05-Pole-PY,4,90,HorizontalForce,1528.83,-1,Louse-Pad-Script
05-Pole-PY,4,90,HorizontalForce,2608.49,-1,Louse-Pad-Script
05-Pole-PY,4,90,HorizontalForce,2630.99,-1,Louse-Pad-Script
05-Pole-PY,6,405,VerticalForce,1173.76,-1,Louse-Pad-Script
05-Pole-PY,6,405,VerticalForce,1286.85,-1,Louse-Pad-Script
05-Pole-PY,6,405,VerticalForce,1349.72,-1,Louse-Pad-Script
05-Pole-PY,6,405,VerticalForce,1149.32,-1,Louse-Pad-Script
05-Pole-PY,6,405,VerticalForce,1188.13,-1,Louse-Pad-Script
05-Pole-PY,6,405,VerticalForce,1188.13,-1,Louse-Pad-Script
05-Pole-PY,6,405,VerticalForce,1334.4,-1,Louse-Pad-Script
05-Pole-PY,6,405,VerticalForce,1135.17,-1,Louse-Pad-Script
05-Pole-PY,6,405,VerticalForce,1184.02,-1,Louse-Pad-Script
05-Pole-PY,6,405,VerticalForce,1103.15,-1,Louse-Pad-Script
05-Pole-PY,6,405,VerticalForce,1159.47,-1,Louse-Pad-Script
05-Pole-PY,6,405,VerticalForce,1188.13,-1,Louse-Pad-Script
05-Pole-PY,6,405,VerticalForce,1190.19,-1,Louse-Pad-Script
05-Pole-PY,6,405,VerticalForce,1242.26,-1,Louse-Pad-Script
05-Pole-PY,6,405,VerticalForce,1286.85,-1,Louse-Pad-Script
05-Pole-PY,6,405,VerticalForce,1295.43,-1,Louse-Pad-Script
05-Pole-PY,6,405,VerticalForce,1196.39,-1,Louse-Pad-Script
05-Pole-PY,6,405,VerticalForce,1284.71,-1,Louse-Pad-Script
05-Pole-PY,6,405,VerticalForce,1351.91,-1,Louse-Pad-Script
05-Pole-PY,6,405,VerticalForce,1217.13,-1,Louse-Pad-Script
05-Pole-PY,6,405,VerticalForce,1314.84,-1,Louse-Pad-Script
05-Pole-PY,6,405,VerticalForce,1147.29,-1,Louse-Pad-Script
05-Pole-PY,6,5,HorizontalForce,4557.5,-1,Louse-Pad-Script
05-Pole-PY,6,5,HorizontalForce,4071.03,-1,Louse-Pad-Script
05-Pole-PY,6,5,HorizontalForce,4806.08,-1,Louse-Pad-Script
05-Pole-PY,6,5,HorizontalForce,3925.86,-1,Louse-Pad-Script
05-Pole-PY,6,5,HorizontalForce,4538.78,-1,Louse-Pad-Script
05-Pole-PY,6,5,HorizontalForce,4806.08,-1,Louse-Pad-Script
05-Pole-PY,6,5,HorizontalForce,4149.4,-1,Louse-Pad-Script
05-Pole-PY,6,5,HorizontalForce,4118.8,-1,Louse-Pad-Script
05-Pole-PY,6,5,HorizontalForce,4246.64,-1,Louse-Pad-Script
05-Pole-PY,6,5,HorizontalForce,4929.04,-1,Louse-Pad-Script
05-Pole-PY,6,5,HorizontalForce,3925.86,-1,Louse-Pad-Script
05-Pole-PY,6,5,HorizontalForce,4071.03,-1,Louse-Pad-Script
05-Pole-PY,6,5,HorizontalForce,5054.29,-1,Louse-Pad-Script
05-Pole-PY,6,5,HorizontalForce,4879.58,-1,Louse-Pad-Script
05-Pole-PY,6,5,HorizontalForce,4919.12,-1,Louse-Pad-Script
05-Pole-PY,6,5,HorizontalForce,4184.58,-1,Louse-Pad-Script
05-Pole-PY,6,5,HorizontalForce,4313.86,-1,Louse-Pad-Script
05-Pole-PY,6,5,HorizontalForce,4180.17,-1,Louse-Pad-Script
05-Pole-PY,6,5,HorizontalForce,5054.29,-1,Louse-Pad-Script
05-Pole-PY,6,5,HorizontalForce,4171.36,-1,Louse-Pad-Script
05-Pole-PY,6,5,HorizontalForce,4237.73,-1,Louse-Pad-Script
05-Pole-PY,6,5,HorizontalForce,4097.04,-1,Louse-Pad-Script
05-Pole-PY,6,5,HorizontalForce,4637.71,-1,Louse-Pad-Script
05-Pole-PY,6,5,HorizontalForce,3959.68,-1,Louse-Pad-Script
05-Pole-PY,6,5,HorizontalForce,4733.39,-1,Louse-Pad-Script
05-Pole-PY,6,5,HorizontalForce,4110.08,-1,Louse-Pad-Script
05-Pole-PY,6,5,HorizontalForce,4386.4,-1,Louse-Pad-Script
05-Pole-PY,6,5,HorizontalForce,4110.08,-1,Louse-Pad-Script
05-Pole-PY,6,5,HorizontalForce,4066.71,-1,Louse-Pad-Script
05-Pole-PY,6,5,HorizontalForce,4973.86,-1,Louse-Pad-Script
05-Pole-PY,6,5,HorizontalForce,5029.06,-1,Louse-Pad-Script
05-Pole-PY,6,5,HorizontalForce,4909.21,-1,Louse-Pad-Script
05-Pole-PY,6,5,HorizontalForce,4661.5,-1,Louse-Pad-Script
05-Pole-P,0,15,VerticalForce,830.21,-1,Louse-Pad-Script
05-Pole-P,0,15,VerticalForce,422.13,-1,Louse-Pad-Script
05-Pole-P,0,15,VerticalForce,662.11,-1,Louse-Pad-Script
05-Pole-P,0,15,VerticalForce,686.4,-1,Louse-Pad-Script
05-Pole-P,8,45,HorizontalForce,3792.59,-1,Louse-Pad-Script
05-Pole-P,8,45,HorizontalForce,5176.73,-1,Louse-Pad-Script
05-Pole-P,8,45,HorizontalForce,4197.82,-1,Louse-Pad-Script
05-Pole-P,2,5,HorizontalForce,3710.91,-1,Louse-Pad-Script
05-Pole-P,2,5,HorizontalForce,7430.17,-1,Louse-Pad-Script
05-Pole-P,2,5,HorizontalForce,8096.62,-1,Louse-Pad-Script
05-Pole-P,2,5,HorizontalForce,3154.54,-1,Louse-Pad-Script
05-Pole-P,2,5,HorizontalForce,3283.24,-1,Louse-Pad-Script
05-Pole-PY,8,90,VerticalForce,8518.64,-1,Louse-Pad-Script
05-Pole-PY,8,90,VerticalForce,7740.24,-1,Louse-Pad-Script
05-Pole-PY,8,90,VerticalForce,8228.05,-1,Louse-Pad-Script
05-Pole-PY,8,90,VerticalForce,7803.46,-1,Louse-Pad-Script
05-Pole-PY,8,90,VerticalForce,8017.13,-1,Louse-Pad-Script
05-Pole-PY,8,90,VerticalForce,8435.86,-1,Louse-Pad-Script
05-Pole-PY,8,90,VerticalForce,8887.46,-1,Louse-Pad-Script
05-Pole-PY,8,90,VerticalForce,8089.37,-1,Louse-Pad-Script
05-Pole-PY,8,90,VerticalForce,7945.4,-1,Louse-Pad-Script
05-Pole-PY,-1,-1,HorizontalForce,248.63,810,Finger-Flex-Script
05-Pole-PY,-1,-1,HorizontalForce,253.59,810,Finger-Flex-Script
05-Pole-PY,-1,-1,HorizontalForce,249.87,810,Finger-Flex-Script
05-Pole-PY,-1,-1,HorizontalForce,259.8,810,Finger-Flex-Script
05-Pole-PY,-1,-1,HorizontalForce,251.11,810,Finger-Flex-Script
05-Pole-PY,-1,-1,HorizontalForce,256.07,810,Finger-Flex-Script
05-Pole-PY,-1,-1,HorizontalForce,258.56,810,Finger-Flex-Script
05-Pole-PY,-1,-1,HorizontalForce,253.59,810,Finger-Flex-Script
05-Pole-PY,0,405,VerticalForce,1824.06,-1,Louse-Pad-Script
05-Pole-PY,0,405,VerticalForce,1690.11,-1,Louse-Pad-Script
05-Pole-PY,0,405,VerticalForce,1878.75,-1,Louse-Pad-Script
05-Pole-PY,0,405,VerticalForce,1719.93,-1,Louse-Pad-Script
05-Pole-PY,0,405,VerticalForce,1677.76,-1,Louse-Pad-Script
05-Pole-PY,0,405,VerticalForce,1929.03,-1,Louse-Pad-Script
05-Pole-PY,0,405,VerticalForce,1717.44,-1,Louse-Pad-Script
05-Pole-PY,0,405,VerticalForce,1719.93,-1,Louse-Pad-Script
05-Pole-PY,0,405,VerticalForce,1690.11,-1,Louse-Pad-Script
05-Pole-PY,0,405,VerticalForce,1765.22,-1,Louse-Pad-Script
05-Pole-PY,0,405,VerticalForce,1793.23,-1,Louse-Pad-Script
05-Pole-PY,0,405,VerticalForce,1672.84,-1,Louse-Pad-Script
05-Pole-PY,0,405,VerticalForce,1765.22,-1,Louse-Pad-Script
05-Pole-PY,0,405,VerticalForce,1798.34,-1,Louse-Pad-Script
05-Pole-PY,0,405,VerticalForce,1884.0,-1,Louse-Pad-Script
05-Pole-PY,0,405,VerticalForce,1714.94,-1,Louse-Pad-Script
05-Pole-PY,0,405,VerticalForce,1719.93,-1,Louse-Pad-Script
05-Pole-P,2,15,HorizontalForce,2738.71,-1,Louse-Pad-Script
05-Pole-P,2,15,HorizontalForce,3473.2,-1,Louse-Pad-Script
05-Pole-P,2,15,HorizontalForce,8770.85,-1,Louse-Pad-Script
05-Pole-P,2,15,HorizontalForce,6255.58,-1,Louse-Pad-Script
05-Pole-P,2,15,HorizontalForce,2722.21,-1,Louse-Pad-Script
05-Pole-P,2,15,HorizontalForce,9407.21,-1,Louse-Pad-Script
05-Pole-P,2,15,HorizontalForce,2822.18,-1,Louse-Pad-Script
05-Pole-P,2,15,HorizontalForce,6255.58,-1,Louse-Pad-Script
05-Pole-P,-1,-1,VerticalForce,260.0,135,Finger-Flex-Script
05-Pole-P,-1,-1,VerticalForce,235.0,135,Finger-Flex-Script
05-Pole-P,-1,-1,VerticalForce,251.11,135,Finger-Flex-Script
05-Pole-P,-1,-1,VerticalForce,276.11,135,Finger-Flex-Script
05-Pole-P,-1,-1,VerticalForce,269.81,135,Finger-Flex-Script
05-Pole-P,-1,-1,VerticalForce,301.58,135,Finger-Flex-Script
05-Pole-P,-1,-1,VerticalForce,257.31,135,Finger-Flex-Script
05-Pole-P,-1,-1,VerticalForce,334.08,135,Finger-Flex-Script
05-Pole-P,-1,-1,VerticalForce,132.86,135,Finger-Flex-Script
05-Pole-P,-1,-1,VerticalForce,276.11,135,Finger-Flex-Script
05-Pole-P,-1,-1,VerticalForce,276.11,135,Finger-Flex-Script
05-Pole-P,-1,-1,VerticalForce,276.11,135,Finger-Flex-Script
05-Pole-P,-1,-1,VerticalForce,269.81,135,Finger-Flex-Script
05-Pole-P,-1,-1,VerticalForce,269.81,135,Finger-Flex-Script
05-Pole-P,8,5,HorizontalForce,5992.82,-1,Louse-Pad-Script
05-Pole-P,6,45,VerticalForce,568.1,-1,Louse-Pad-Script
05-Pole-P,6,45,VerticalForce,436.15,-1,Louse-Pad-Script
05-Pole-P,6,45,VerticalForce,387.65,-1,Louse-Pad-Script
05-Pole-P,6,45,VerticalForce,530.37,-1,Louse-Pad-Script
05-Pole-P,6,45,VerticalForce,450.29,-1,Louse-Pad-Script
05-Pole-PY,8,810,HorizontalForce,5481.71,-1,Louse-Pad-Script
05-Pole-PY,8,810,HorizontalForce,4757.53,-1,Louse-Pad-Script
05-Pole-PY,8,810,HorizontalForce,4704.53,-1,Louse-Pad-Script
05-Pole-PY,8,810,HorizontalForce,4806.08,-1,Louse-Pad-Script
05-Pole-PY,8,810,HorizontalForce,4869.73,-1,Louse-Pad-Script
05-Pole-PY,8,810,HorizontalForce,5105.05,-1,Louse-Pad-Script
05-Pole-PY,8,810,HorizontalForce,4874.65,-1,Louse-Pad-Script
05-Pole-PY,8,810,HorizontalForce,4524.77,-1,Louse-Pad-Script
05-Pole-PY,8,810,HorizontalForce,4904.26,-1,Louse-Pad-Script
